P01-05A	288	297	0	186	0	0	0	0	306	0	201	195	270	1014	108	0	0	846	294	450	0	0	447	636	396	126	0	240	369	429	0	0	72	240	0	411	0	861	1401	0	0	279	0	243	297	123	285	258	213	0	330	192	546	360	453	441	0	0	0	0	381	0	0	297	0	444	297	1113	1086	0	513	162	0	165	129	0	549	210	429	852	435	0	252	0	297	0	0	573	309	684	0	777	0	0	174	0	0	0	801	0	378	0	135	141	0	129	0	459	495	0	0	351	0	0	0	168	564	219	219	0	1200	219	171	171	717	297	0	276	0	0	108	633	72	1095	180	321	573	261	120	708	0	120	210	123	0	153	504	0	540	0	0	0	558	135	285	0	735	687	0	138	0	246	336	1059	924	258	0	0	0	360	720	252	0	396	120	297	330	228	258	0	0	240	297	351	0	0	651	1128	675	705	174	666	0	744	0	0	231	0	225	0	375	468	363	213	0	621	375	405	0	447	126	0	219	75	489	393	201	0	558	369	246	0	0	738	0	555	93	0	0	489	501	945	696	0	135	1146	786	0	0	306	0	0	363	0	225	0	135	0	0	0	399	168	633	375	0	108	360	0	321	0	399	393	357	144	231	0	246	399	477	0	483	180	0	177	183	0	129	0	0	291	0	849	0	0	207	138	360	462	177	255	0	357	0	114	300	0	162	0	234	363	0	1236	378	240	0	0	123	372	576	531	465	0	0	315	465	0	0	0	423	0	1404	0	0	351	873	0	0	0	777	327	117	285	351	0	771	135	252	204	351	732	870	336	561	255	0	198	411	111	675	348	0	798	681
P01-05H	432	360	594	495	888	336	471	333	318	864	1062	462	291	972	321	105	501	1350	657	453	387	600	411	804	975	546	807	486	972	918	582	420	1053	615	144	603	204	927	1398	138	468	591	219	660	459	567	576	708	405	0	771	531	660	348	570	438	411	441	1464	201	1017	360	198	300	102	1155	672	3435	1062	300	492	813	339	618	369	282	1851	486	807	1158	498	603	354	243	474	135	1044	1320	321	1287	336	1377	372	441	246	171	489	627	885	720	834	456	591	408	345	576	288	591	687	771	873	0	246	312	687	735	801	717	540	327	1452	1182	591	678	711	558	537	756	423	519	210	714	234	1050	477	489	513	615	363	1650	1164	306	960	318	381	360	768	315	540	237	351	489	945	1395	600	75	501	693	411	132	390	510	468	1065	921	1245	192	288	189	741	858	375	141	762	825	774	300	225	480	375	429	675	345	783	0	222	648	1302	1629	1785	630	1716	1164	1200	0	597	498	285	513	312	183	1131	462	837	261	291	804	1416	639	0	321	603	594	150	489	495	384	399	657	669	498	171	627	1086	492	315	1299	249	0	657	456	1206	999	432	384	1314	1200	471	357	744	957	576	618	0	375	531	735	381	579	516	795	273	426	597	189	378	483	303	582	627	453	732	399	726	672	561	600	405	447	327	1587	489	180	360	543	375	885	441	642	1194	600	930	447	492	753	843	534	732	168	492	0	90	354	255	486	552	339	537	213	486	525	2217	852	339	1176	423	639	777	537	1740	690	420	336	618	1017	252	0	366	441	219	1917	480	573	669	1575	327	576	960	1272	0	528	282	1233	216	1185	351	546	702	594	1293	1650	444	1065	93	324	2115	732	135	897	768	222	1920	693
P01-06G	378	468	663	606	846	336	450	345	276	483	135	288	306	546	129	0	234	591	372	453	165	480	453	495	981	519	807	159	243	918	579	558	492	483	144	603	0	924	1395	135	132	573	0	174	453	354	258	147	408	0	729	531	549	345	432	0	318	339	1041	0	1299	339	210	300	90	1086	639	1902	1041	0	624	810	396	567	267	282	1650	0	558	1176	495	267	258	861	465	195	1032	837	663	1482	0	1218	540	315	627	0	297	105	933	654	444	237	120	144	279	207	237	465	687	558	717	189	75	216	756	459	798	435	159	267	1479	849	573	681	0	423	0	615	108	516	210	501	0	1032	0	327	243	855	297	564	537	132	1179	327	549	0	1038	369	540	138	0	204	501	1404	162	0	501	693	0	270	150	486	324	774	924	492	141	159	0	612	708	441	0	585	540	837	114	228	480	246	351	735	336	759	0	222	648	1293	1278	2043	360	1182	849	1200	0	0	210	0	390	327	192	1131	513	576	0	819	717	429	348	447	306	516	558	255	285	456	372	237	684	723	333	0	0	507	381	687	879	114	0	312	456	669	843	354	375	1314	1197	417	141	636	696	564	297	162	267	438	621	477	0	594	498	276	633	339	0	375	225	0	81	183	393	663	399	573	711	393	348	366	294	201	1044	567	93	177	270	231	708	192	387	588	558	861	276	234	753	309	534	627	135	525	0	96	255	0	471	759	255	660	0	156	492	2109	552	429	315	312	570	696	525	1485	672	84	117	201	825	375	141	219	423	219	1980	480	189	831	1560	342	597	210	900	366	387	258	1179	0	1017	261	546	402	252	1227	765	444	108	366	0	2244	735	189	807	759	222	1731	678
P01-07D	396	441	528	603	381	336	249	333	336	258	774	270	360	330	0	0	378	840	288	453	633	645	651	501	720	180	801	618	516	294	270	558	726	612	261	603	213	882	1398	135	411	195	0	531	474	231	594	645	384	0	609	405	660	348	594	435	573	180	648	0	1332	0	201	297	309	633	426	1734	549	0	360	810	111	402	267	282	1485	312	918	540	336	603	258	720	465	0	1041	1320	609	1392	0	1329	306	114	246	165	381	0	939	504	477	456	525	0	255	450	177	207	684	615	534	183	0	360	486	351	801	675	423	276	1470	453	552	681	315	336	543	525	102	375	225	549	180	864	510	321	486	855	357	582	1200	327	1023	348	156	156	474	180	540	237	105	414	318	1020	501	114	507	693	0	129	0	237	582	1083	924	621	267	312	90	663	417	252	270	318	507	903	192	243	270	378	225	483	300	645	99	222	648	1266	1194	2040	468	1050	717	1515	234	495	498	0	384	312	360	1128	120	495	132	918	459	147	0	438	306	171	594	189	177	684	213	513	489	546	228	171	402	900	246	432	1014	0	0	444	456	966	846	381	522	1311	1191	360	138	756	960	300	456	0	252	525	576	318	576	639	324	180	402	465	150	144	375	219	621	0	390	603	399	159	255	321	456	402	447	210	1023	342	0	369	129	222	693	498	609	579	204	609	462	267	753	405	198	624	225	540	0	354	420	246	489	540	180	567	129	819	483	2298	369	255	687	0	354	480	522	1344	672	345	165	642	1098	252	192	285	423	63	2169	696	204	552	1461	342	573	432	1287	282	546	285	951	0	996	264	471	534	513	1227	756	570	795	432	114	1551	420	0	756	765	120	1488	771
P01-07G	378	462	96	435	864	336	486	333	318	537	1248	0	375	957	558	114	387	960	576	450	351	606	651	627	1053	555	813	699	1056	912	480	420	1143	612	336	591	207	927	1398	294	414	351	219	333	456	357	477	708	405	0	771	531	660	348	567	438	255	147	1164	0	1032	135	201	300	300	1056	315	1911	1041	129	564	675	303	618	261	282	1740	192	666	1152	600	603	0	912	0	312	1035	1317	666	1290	144	1368	237	123	699	171	198	552	966	684	543	381	426	345	345	333	0	336	531	597	771	351	162	174	912	765	801	720	537	336	1491	849	402	681	720	699	582	714	444	138	210	783	321	1050	423	495	495	618	363	1257	930	243	1023	318	546	348	1077	255	537	366	255	423	645	1482	333	99	501	693	408	132	255	480	483	1131	921	996	138	297	162	672	612	348	138	699	534	957	420	234	480	390	282	735	348	777	294	222	648	1377	1587	1755	717	1605	1137	1200	0	597	498	345	489	213	183	1224	510	579	294	1038	381	396	642	447	309	603	564	381	480	627	477	510	555	669	225	219	399	1086	510	564	663	225	0	657	456	1206	846	78	522	1314	1203	504	147	753	837	672	606	0	375	678	738	477	579	549	804	273	426	513	264	147	468	225	645	621	393	747	405	171	273	81	621	333	753	327	750	567	93	171	573	375	1317	552	0	1203	522	852	447	510	753	825	531	723	423	411	0	300	576	249	642	537	405	660	216	780	507	2298	711	255	1560	423	468	786	531	1731	690	84	0	354	1371	357	192	366	441	219	1812	480	195	669	1581	342	507	741	1272	492	384	282	1002	162	1125	354	546	471	594	1293	984	276	588	351	153	1968	498	150	912	756	396	1935	771
P01-08F	399	462	522	609	0	336	537	333	285	423	441	708	213	546	0	114	198	246	288	453	690	480	198	501	984	285	807	822	336	918	492	447	1068	606	117	600	207	888	1398	138	207	741	249	216	456	234	102	417	405	0	525	642	549	345	471	438	216	408	1047	201	534	336	201	300	384	1104	312	1902	948	168	360	675	0	270	261	129	1740	144	657	654	198	603	258	792	465	0	1041	345	0	363	0	1383	471	429	246	117	162	381	879	654	0	237	588	147	255	195	126	336	687	654	660	351	204	141	621	573	489	510	315	255	1365	714	492	681	720	387	282	807	408	516	0	0	135	0	240	495	345	0	363	1158	216	114	1497	471	372	318	468	153	540	147	276	144	816	1218	240	81	507	693	408	267	177	507	324	855	921	816	228	159	312	0	717	84	129	762	543	777	435	225	267	243	489	435	336	453	99	222	648	1434	975	777	699	573	1005	1197	0	573	270	192	294	312	210	1134	636	393	0	834	804	303	348	492	0	603	222	198	219	690	399	291	141	654	231	78	402	1128	129	735	918	0	132	558	456	390	702	144	510	1314	816	93	156	693	510	672	282	0	372	678	465	384	570	651	360	276	426	405	192	375	210	90	300	627	393	444	396	0	126	81	252	360	138	312	1065	579	93	267	285	162	993	342	519	903	255	711	357	372	750	543	207	657	252	522	0	171	351	249	486	414	399	612	144	576	678	201	165	0	981	147	342	0	531	1386	672	0	0	342	933	198	0	156	0	0	2184	480	195	768	1251	342	576	189	1278	363	384	282	702	216	822	351	327	378	630	1227	1578	207	663	267	126	1620	558	273	798	0	198	1770	765
P01-09E	291	228	0	123	216	327	0	0	309	0	165	0	0	1176	153	0	0	468	0	0	0	285	471	0	966	282	0	0	123	0	0	0	0	0	0	183	0	1047	441	156	0	0	0	0	0	0	0	354	390	0	0	0	276	348	0	0	0	183	126	0	0	0	198	303	0	429	315	1059	384	0	0	0	0	174	0	0	861	0	381	0	345	0	0	0	0	0	768	534	474	0	0	768	0	0	174	0	0	0	0	0	312	156	0	0	0	0	0	450	486	0	0	0	0	0	171	105	636	723	171	0	807	372	120	0	702	171	0	531	0	0	117	84	0	642	0	321	171	447	0	1155	198	0	0	126	0	0	900	0	498	267	0	144	0	735	315	0	510	429	0	0	0	0	234	993	336	72	294	315	0	141	288	252	0	195	162	561	0	0	0	0	0	192	0	465	0	0	651	927	552	441	0	0	138	0	0	0	0	0	0	0	366	729	0	186	0	0	297	309	0	0	0	0	219	99	0	459	117	0	489	216	114	0	297	0	135	0	0	0	0	186	528	450	0	0	153	909	807	78	138	0	720	0	0	0	261	0	0	0	0	0	0	0	291	309	0	0	174	0	303	0	0	243	399	81	531	78	0	0	0	207	0	0	0	105	0	0	852	0	0	0	261	351	270	375	135	0	174	189	147	231	0	0	0	0	0	507	0	345	0	0	0	591	105	138	156	0	357	0	0	0	762	0	0	0	0	0	0	0	231	0	294	453	0	0	582	0	0	198	243	213	288	282	192	0	594	0	0	267	147	0	696	192	747	255	0	0	171	135	819	612	0	444	99
P01-11C	291	228	0	189	0	336	0	303	309	0	234	225	72	804	123	0	0	1137	294	429	0	270	603	543	0	0	0	453	219	750	339	405	0	408	0	156	0	933	789	138	0	438	75	309	474	0	465	336	222	0	609	177	378	351	339	315	105	180	0	0	273	0	201	300	186	705	366	1839	1005	108	0	408	0	267	114	300	834	0	504	726	420	0	255	105	0	0	1029	450	0	867	207	1170	153	123	789	0	0	0	966	0	546	240	201	0	0	0	72	219	498	180	450	0	0	0	168	90	711	555	477	249	864	468	225	0	621	441	720	267	99	0	105	732	96	1053	201	492	183	447	102	852	195	0	696	123	0	162	837	138	501	363	0	402	408	138	327	165	474	600	0	129	0	219	267	606	621	447	141	204	0	582	825	252	0	654	438	564	276	225	264	0	276	672	0	627	0	0	561	1437	552	1446	540	387	486	960	0	0	231	0	381	0	183	834	0	480	135	639	135	435	180	0	0	354	219	252	438	396	288	0	558	372	225	0	396	405	336	303	876	0	0	111	522	768	939	0	0	909	801	78	0	609	834	396	0	318	0	528	144	0	144	573	477	0	357	204	249	114	183	0	462	0	330	390	357	138	753	0	126	0	0	228	0	336	0	105	138	0	789	189	0	561	123	582	87	0	135	273	375	690	261	255	0	0	0	0	366	0	0	186	0	279	258	1803	324	429	702	300	447	246	0	714	561	0	120	441	762	0	0	0	441	0	1176	564	0	192	1455	327	0	246	897	207	384	0	453	63	828	0	249	270	345	804	777	315	717	255	105	129	207	135	750	390	0	1350	591
P01-12D	0	255	300	363	216	327	0	333	0	231	252	153	174	0	117	0	0	618	372	453	0	609	420	627	987	198	0	300	0	0	0	447	189	0	0	270	0	825	1398	135	0	0	219	93	465	0	255	528	390	141	615	246	264	348	306	321	0	0	207	0	0	0	0	300	0	615	0	423	948	0	618	510	0	270	219	0	1692	0	399	237	327	264	264	0	231	0	1038	924	669	1011	0	777	0	126	726	0	0	195	642	120	540	0	96	0	0	171	0	345	690	0	0	0	90	0	231	0	510	471	0	0	696	969	132	165	684	378	537	132	0	507	210	789	0	891	72	0	426	621	378	666	153	0	114	0	168	0	459	0	537	147	0	156	183	0	387	0	504	669	0	135	0	126	0	852	747	297	0	306	174	672	189	252	0	717	426	573	183	225	486	0	126	189	330	654	0	0	0	918	468	1347	396	750	291	456	0	531	0	0	390	0	180	900	339	0	0	0	381	231	84	429	0	0	393	0	210	645	378	216	510	363	0	0	195	561	87	0	369	0	0	126	459	771	702	0	519	852	1203	153	0	0	213	315	228	0	234	252	723	300	0	0	552	0	333	204	0	147	0	0	309	0	444	132	402	0	471	78	0	0	0	210	0	558	0	0	153	0	345	189	261	714	135	441	93	0	135	0	186	264	141	0	0	0	0	0	0	576	0	606	0	282	279	2037	0	276	0	0	0	0	0	717	690	0	0	366	465	156	0	0	423	0	1404	474	0	0	1116	342	120	387	1164	282	384	0	231	0	789	0	252	0	0	831	885	0	654	96	120	354	186	132	825	759	267	1386	498
P02-01B	375	294	0	612	699	336	0	333	309	300	909	492	213	951	573	0	0	954	330	453	0	477	444	501	975	408	813	408	969	399	243	447	438	459	144	336	207	837	1398	156	117	108	207	0	0	0	366	528	219	0	609	90	441	345	312	447	159	0	225	0	108	165	201	300	153	921	339	1896	1431	0	315	675	0	306	138	135	1641	0	375	408	444	330	255	300	291	195	1029	837	669	1368	0	1017	0	0	609	0	246	0	726	516	288	237	0	78	255	495	144	267	684	0	597	351	252	0	330	240	744	234	150	258	1386	384	144	681	720	534	0	642	252	516	216	642	318	852	360	327	174	810	0	999	348	0	933	141	390	75	639	162	540	0	276	357	312	990	162	87	498	693	276	270	153	492	429	1134	918	360	141	336	0	678	180	348	0	495	207	672	441	234	396	0	270	666	315	633	99	0	648	1551	1197	1458	231	1272	516	1017	0	0	258	0	489	126	369	396	123	591	0	564	381	0	522	492	108	348	555	96	477	636	357	216	657	318	228	0	366	693	255	627	666	0	0	192	456	963	771	0	303	1314	810	372	0	765	960	297	0	0	267	90	351	381	0	0	138	0	333	321	0	192	282	90	120	306	387	504	399	219	726	0	213	405	255	192	0	567	0	165	321	378	510	351	231	492	126	855	276	0	447	0	555	624	276	0	0	96	183	0	564	603	0	429	189	582	237	2109	270	255	324	0	477	192	0	972	672	0	0	615	987	234	0	348	423	0	2121	480	195	351	1443	342	576	591	1260	366	384	0	999	0	1140	261	300	261	0	1227	1353	393	654	0	0	465	426	135	897	759	393	1209	639
P02-01D	378	228	342	474	684	336	492	390	330	0	681	360	267	897	162	0	162	1347	657	447	435	357	633	624	882	390	813	594	696	915	495	420	879	615	78	558	195	927	1398	78	189	0	216	531	456	240	567	525	441	0	738	531	393	348	300	435	246	267	1098	0	978	0	312	300	180	1113	450	3072	1065	0	564	675	396	612	261	282	1683	327	807	612	288	351	255	915	483	135	1035	834	321	1266	129	1203	213	318	297	0	339	501	810	717	543	456	336	294	249	321	0	330	687	606	810	183	243	0	1044	711	489	435	0	312	1452	1182	426	681	720	555	489	171	111	513	255	783	234	1050	483	324	528	228	360	1608	1065	108	1020	123	381	369	657	255	540	393	351	321	1074	1092	591	81	501	693	0	267	237	315	471	969	921	300	276	288	141	630	873	273	0	390	597	771	327	225	525	0	429	678	420	702	384	225	648	1251	1533	1725	762	1716	861	951	0	597	270	192	348	126	186	732	306	837	0	534	411	984	348	438	297	600	420	381	543	687	348	291	429	561	429	174	294	1128	267	528	1197	321	0	681	432	681	999	0	522	1311	1203	447	141	384	1056	729	711	0	108	678	621	291	570	513	873	258	426	0	264	384	360	306	540	183	393	594	399	300	729	621	345	411	138	330	1242	567	111	237	543	375	780	612	642	1047	474	1218	573	372	753	336	192	882	138	0	0	96	378	255	504	129	399	564	0	501	480	1929	681	267	918	120	468	354	537	1389	690	84	0	627	1035	186	0	363	423	0	1920	477	300	198	1461	342	576	585	1269	468	546	279	1059	222	1122	348	483	234	519	1287	1557	444	1065	618	105	1563	417	237	894	801	396	1626	696
P02-01G	378	360	519	516	417	336	468	360	309	621	606	573	333	948	165	0	270	1350	285	453	411	609	630	804	864	555	813	672	780	915	579	420	1059	615	117	588	204	933	1398	138	513	540	219	660	468	0	444	528	405	0	765	414	660	354	471	438	75	165	561	0	384	237	201	300	96	525	318	3441	1062	0	636	816	276	426	357	318	1782	135	1083	930	417	609	354	786	516	153	1044	1317	321	1128	0	1317	0	174	246	0	240	615	801	717	564	456	0	294	345	879	180	591	687	774	450	345	321	306	930	675	798	192	540	339	1452	1182	660	678	717	399	537	702	369	510	216	696	234	1050	477	321	567	861	363	1635	1068	243	1137	132	384	135	732	255	540	117	189	351	897	1368	501	258	501	693	408	132	0	510	489	1134	747	633	144	300	246	612	873	216	105	771	468	777	183	234	393	285	348	711	315	879	111	222	648	1386	1569	1773	699	1719	825	855	231	243	498	192	483	330	378	855	339	708	0	777	819	993	390	0	210	603	399	207	531	687	348	399	450	105	456	174	372	1077	135	555	666	318	114	585	456	1206	933	423	522	1305	1203	303	0	753	729	297	612	111	372	594	0	381	576	516	948	453	426	312	0	384	468	0	267	621	447	822	399	765	510	477	519	408	486	306	1179	567	0	177	543	165	966	417	336	1254	399	684	495	0	753	375	552	693	282	483	0	96	573	234	384	540	330	537	144	675	486	2187	549	255	351	498	468	657	498	1395	690	192	0	627	759	309	192	402	423	219	1818	480	222	702	1458	342	0	711	1266	432	531	285	1206	0	1122	261	342	714	594	1224	1563	444	813	432	102	2172	786	120	888	765	381	1755	693
P02-02A	291	0	0	243	300	336	387	129	363	153	471	504	426	1059	147	0	273	951	657	450	204	276	504	441	1164	171	0	159	342	696	219	558	0	378	0	336	0	930	1398	177	369	114	0	0	420	351	0	627	402	0	282	312	393	351	459	0	228	0	126	198	111	0	216	0	96	339	351	2040	651	99	453	150	0	246	0	129	957	129	480	849	390	603	0	0	291	0	702	771	645	1146	336	1017	0	72	606	0	0	555	666	432	552	399	129	147	0	240	0	204	345	0	627	0	0	198	240	0	699	651	540	252	1077	558	219	369	702	414	636	633	0	0	156	1050	0	1050	243	603	213	447	228	459	648	0	312	135	390	144	162	0	516	405	0	207	282	1128	0	0	507	570	330	270	0	306	438	921	813	450	300	231	0	393	615	249	0	390	324	537	174	225	393	192	288	477	0	780	0	0	426	1422	129	1080	642	939	486	1044	0	0	498	345	225	0	378	1152	327	591	135	864	498	390	0	492	0	600	231	468	120	264	186	216	558	333	114	174	477	504	135	0	705	0	114	300	0	1599	849	0	303	855	1200	0	138	390	639	300	171	0	0	261	681	0	372	546	648	192	336	108	192	147	114	90	660	0	441	150	408	0	759	0	525	402	0	0	117	333	102	195	141	135	756	213	0	477	0	600	309	234	606	267	360	909	270	492	0	66	0	0	321	0	0	273	129	168	225	1866	546	252	78	216	462	543	576	582	498	0	102	750	528	186	0	96	423	219	1683	681	234	147	1161	333	135	369	903	531	390	282	555	369	696	144	252	357	642	771	768	297	777	255	0	786	315	105	774	396	174	1203	603
P02-03F	0	0	0	0	0	0	267	339	378	0	108	354	405	327	153	0	0	963	297	330	0	618	0	0	645	0	0	87	186	0	0	0	0	0	0	0	0	930	0	0	0	177	0	0	0	0	450	0	0	0	237	237	0	351	300	351	138	0	126	0	0	0	0	0	0	306	213	915	753	0	0	0	0	411	135	249	510	0	273	741	390	0	252	108	0	0	0	189	345	243	0	762	0	0	234	0	0	87	213	675	282	237	0	0	0	0	0	660	0	0	564	0	435	0	177	0	516	0	243	0	414	0	0	0	351	0	0	0	0	0	210	249	0	600	0	327	213	0	90	318	258	0	0	123	378	0	618	156	498	123	0	504	339	432	0	75	393	327	0	0	0	180	318	585	312	132	144	168	0	0	300	249	0	195	135	825	180	0	0	0	0	0	0	396	0	0	606	1161	1044	1179	468	189	138	279	0	0	0	0	423	0	177	285	0	156	0	282	813	309	0	0	0	0	0	183	204	0	0	0	0	354	414	174	408	0	0	0	768	0	0	165	450	831	813	0	249	552	819	0	0	345	723	0	0	0	0	0	138	0	0	0	0	0	0	0	0	147	0	0	441	387	0	243	0	81	543	0	0	0	0	210	375	0	0	177	0	0	516	0	357	252	0	159	90	384	132	372	0	0	0	165	0	0	0	0	372	525	234	522	0	309	0	297	189	0	0	0	0	87	0	543	300	0	0	441	336	75	0	0	423	0	492	540	0	417	417	0	0	213	624	147	387	0	744	0	612	0	0	612	0	1098	933	0	729	0	0	549	0	135	270	390	0	618	531
P02-06B	0	360	0	0	0	0	0	363	96	150	0	306	0	321	0	0	279	0	288	450	0	603	630	756	837	0	0	0	0	240	0	555	255	234	0	0	0	924	0	0	0	0	0	105	0	0	102	450	0	0	111	414	294	345	0	297	165	87	225	0	0	0	0	297	96	291	0	384	582	0	0	0	0	0	159	0	624	0	111	867	474	270	0	0	0	0	0	0	396	798	0	0	0	0	0	0	141	0	312	0	0	393	0	0	0	171	0	387	609	0	0	180	0	0	894	129	825	987	315	0	1074	396	336	0	720	312	729	669	0	444	0	0	0	0	423	0	528	0	0	105	0	243	1191	0	0	255	0	0	0	0	0	0	0	192	165	0	0	0	0	129	0	0	0	846	750	159	0	237	0	276	0	0	0	0	354	207	183	237	393	0	0	0	0	0	0	0	390	918	795	372	0	0	216	1731	0	0	0	0	0	0	0	1287	0	411	0	123	0	0	0	438	0	0	432	195	489	480	477	0	0	0	0	0	0	549	0	387	0	0	0	0	0	0	648	0	0	924	0	219	147	165	561	393	0	0	0	0	156	0	0	0	0	0	0	0	0	0	174	0	102	0	0	0	0	0	471	0	0	0	342	0	981	0	0	0	0	0	621	0	0	348	189	0	0	0	0	0	0	666	0	486	0	96	648	249	0	300	0	0	0	0	0	1956	309	0	1614	0	0	387	0	531	672	0	117	357	297	0	0	0	0	186	2082	522	192	327	1056	342	579	117	0	0	0	0	510	138	0	0	252	90	330	738	528	0	1038	0	0	0	288	0	0	0	0	1452	0
P02-06G	288	234	0	534	681	336	0	126	309	729	1254	153	222	768	600	282	204	1233	288	306	402	615	294	627	825	168	807	108	585	282	258	405	429	609	0	411	207	933	1395	111	81	339	219	0	474	369	573	624	0	0	420	360	0	351	300	345	108	498	216	0	207	0	201	297	0	858	309	1065	732	0	0	453	300	576	120	129	783	135	726	1107	603	0	258	489	0	330	921	1188	393	795	282	1245	0	0	246	0	129	615	480	318	603	237	324	141	0	249	0	342	342	0	585	0	0	0	240	90	696	513	399	249	1227	876	276	177	702	189	540	525	483	0	258	342	63	789	483	603	459	480	360	1221	0	0	639	468	333	0	771	150	501	183	0	378	837	1425	162	0	633	420	0	0	0	330	306	387	744	255	0	291	0	312	786	117	0	105	435	672	183	228	270	0	126	492	156	537	120	0	648	1266	606	1692	399	1164	456	1350	0	0	231	0	315	0	177	1041	600	186	0	864	627	225	0	438	228	360	231	366	270	690	306	0	537	219	273	0	333	531	255	381	495	255	0	111	342	1410	771	0	135	918	1197	153	147	408	648	297	489	0	372	540	621	0	0	420	1035	0	195	432	0	378	198	291	618	372	0	519	0	87	672	222	246	402	0	594	117	0	93	105	132	0	435	252	0	285	300	606	279	237	753	219	372	522	258	231	0	96	0	0	327	567	0	318	144	678	480	1767	606	432	1470	0	456	180	522	1173	561	0	0	255	420	183	0	210	453	0	948	495	0	468	1371	0	0	426	627	147	396	0	711	0	177	123	291	345	147	741	546	150	729	255	0	2073	405	135	939	663	204	1935	459
P02-08B	306	357	0	0	699	0	462	0	195	519	555	498	342	777	150	174	471	954	600	384	393	0	639	801	963	198	798	237	453	924	486	420	291	396	0	591	0	1086	1398	0	282	414	0	426	456	0	645	738	219	0	771	546	489	348	393	435	549	267	354	0	273	0	201	297	123	1170	210	1116	939	258	411	558	273	480	0	381	1155	0	855	858	198	0	357	519	84	0	999	906	396	804	0	1548	0	0	651	0	99	165	966	675	471	237	330	0	339	492	264	300	495	339	465	0	0	0	0	0	612	609	540	441	1467	1056	603	0	402	621	546	0	330	0	210	783	231	1050	474	327	603	447	255	879	195	0	234	126	351	258	1074	153	462	123	0	618	0	432	165	120	504	693	408	270	0	342	264	987	912	648	270	312	234	0	363	192	0	456	399	369	183	225	480	0	375	501	0	744	171	0	648	1065	789	1752	0	1086	852	1200	0	189	264	93	384	312	375	1131	0	600	0	1023	456	297	432	441	102	603	384	276	270	0	270	393	555	528	525	0	486	567	246	648	579	0	0	588	657	0	843	78	153	909	732	342	87	351	747	393	270	0	249	339	345	324	0	0	483	0	492	597	0	204	219	219	330	0	453	363	399	132	729	348	351	408	303	366	615	564	0	246	408	330	240	342	660	1026	213	684	186	375	699	507	360	765	261	177	0	351	351	252	495	252	255	522	234	675	483	1455	441	255	384	393	573	438	537	1509	0	0	0	558	654	291	108	234	483	219	1458	471	240	204	1464	342	390	699	1239	279	384	285	1908	0	1017	147	255	336	519	993	1425	480	690	336	120	1413	732	309	663	681	321	1644	474
P02-08H	0	204	771	189	375	339	0	0	288	198	813	0	261	762	603	0	468	1038	657	444	273	615	636	801	447	0	807	0	447	0	669	558	282	0	0	591	198	900	429	309	0	0	231	306	0	0	0	447	0	0	495	0	156	0	84	306	213	0	789	0	1302	144	210	300	189	225	0	189	870	0	0	504	330	756	114	0	1095	354	174	657	330	603	267	561	0	384	963	1152	378	1641	0	1215	0	0	450	0	375	0	498	291	222	0	429	0	165	177	0	750	258	657	630	351	156	0	96	0	828	633	150	0	795	231	480	168	705	543	312	879	300	447	246	714	405	1053	279	345	669	804	351	426	0	0	723	0	156	144	804	0	0	237	105	135	570	1305	162	75	501	423	219	0	0	258	267	768	750	207	264	291	105	0	303	372	141	561	123	558	222	228	561	375	324	489	138	417	0	186	561	873	1359	2151	468	420	138	1269	0	0	0	333	279	0	189	1422	117	102	294	0	408	390	339	450	0	0	576	507	0	0	432	513	654	237	375	0	0	516	435	495	666	0	114	189	648	1605	840	372	0	1293	714	0	351	0	579	669	471	204	261	198	297	324	576	639	843	360	621	123	186	381	468	219	312	627	0	0	402	0	795	0	141	411	342	201	1230	0	0	417	507	135	624	0	654	675	123	630	294	363	702	0	186	489	147	0	0	0	0	249	633	300	243	339	0	306	495	1926	726	405	798	444	345	588	531	1116	831	0	222	558	600	234	0	210	483	219	1737	480	198	348	1473	342	186	0	1296	90	543	0	504	0	912	0	471	537	0	1236	327	195	687	261	261	240	426	0	921	765	0	1740	525
P02-12A	291	165	0	234	834	336	363	0	0	207	705	417	264	237	528	0	0	969	513	453	75	0	651	612	915	0	813	249	213	0	0	417	360	303	0	0	0	930	1398	0	279	0	0	0	462	0	576	528	393	0	615	237	123	339	0	438	0	165	339	0	0	0	93	0	0	996	0	1971	957	84	276	813	276	0	267	0	441	0	0	696	342	0	255	243	576	0	1047	855	321	534	0	861	0	0	174	0	171	75	411	222	231	156	192	0	165	174	0	0	684	0	348	0	0	0	225	0	387	510	240	252	1350	753	444	681	354	270	0	510	108	0	132	393	159	534	474	0	168	444	0	468	426	240	534	0	171	0	735	255	0	123	0	462	507	480	384	99	501	303	315	144	0	150	438	1134	339	0	0	402	318	0	189	225	0	249	327	330	213	225	378	0	0	201	309	657	0	0	648	1251	465	1776	189	729	477	765	0	0	489	0	390	0	195	1041	0	99	0	312	306	168	189	438	114	435	177	75	0	0	270	219	537	240	144	0	357	0	246	702	615	0	0	0	435	738	366	0	288	588	1203	0	135	0	630	345	0	0	252	93	612	333	243	0	354	0	402	0	0	0	174	0	120	0	0	0	0	390	600	0	0	354	108	0	606	333	0	177	0	0	402	474	0	291	0	312	87	288	135	129	186	102	0	0	0	0	354	210	327	432	0	270	0	309	0	738	0	432	0	0	357	0	531	243	390	0	132	375	285	252	0	192	423	219	1551	480	0	72	1350	342	489	342	510	279	384	285	384	0	1188	0	264	0	348	1293	771	171	909	438	0	1110	483	186	432	519	0	1278	99
